Rule Name,Enabled,Building Block,Type,ID,Override ID,Owner,Tests,Notes,RESP: Forwarding Destinations,RESP: Add to Reference Set,RESP: Add to Reference Set Property,RESP: Dispatch New Event Name,RESP: Dispatch New Event Create Offense,RESP: Dispatch New Event Offense Naming,RESP: Dispatch New Event Offense Index,RESP: Email,RESP: Email Event Template,RESP: Email Flow Template,RESP: Send to Local Syslog,RESP: Message Notification,ACT: Drop Detected Event,ACT: Create Offense,ACT: Create Offense Index,ACT: Alter Sev-Cred-Rel,UsingBB,LogSource,NotLogSource,EventCategory,NotEventCategory,EventIDDetails,EventQIDDetails,NotEventQIDDetails,IPProtocol,NotIPProtocol,EventMatches,NotEventMatches,FlowType,NotFlowType,FlowDuration,NotFlowDuration,FlowContext,NotFlowContext,EventPayload,ErrorCode,NotErrorCode,Application,NotApplication,EventSeverity,NotEventSeverity,EventCredibility,NotEventCredibility,EventRelevance,NotEventRelevance,ObjectName,NotObjectName,EventType,NotEventType,EventContext,NotEventContext,EventAdditionalCondition,NotEventAdditionalCondition,SourceBytePacketRatio,NotSourceBytePacketRatio,DestinationBytePacketRatio,NotDestinationBytePacketRatio,DestinationBytes,NotDestinationBytes,SourceBytes,NotSourceBytes,SourceOrDestinationIP,NotSourceOrDestinationIP,SourceIP,NotSourceIP,LocalNetwork,NotLocalNetwork,DestinationIP,NotDestinationIP,SourceOrDestinationPort,NotSourceOrDestinationPort,SourcePort,NotSourcePort,DestinationPort,NotDestinationPort,DestinationPackets,NotDestinationPackets,SourcePackets,NotSourcePackets,Source,NotSource,SourceTCPFlag,NotSourceTCPFlag,Destination,NotDestination,NumberOfLocalhost,NotNumberOfLocalhost,IdentityMAC,NotIdentityMAC,Username,NotUsername,AttackContext,NotAttackContext,FlowBias,NotFlowBias,EventAtLeastSeen,NotEventAtLeastSeen,ICMPType,NotICMPType,Context,NotContext,FlowOrEvent,NotFlowOrEvent,FlowOrEventOccurAfter,NotFlowOrEventOccurAfter,FlowOrEventOccurBefore,NotFlowOrEventOccurBefore,EventIdentityTrue,NotEventIdentityTrue,SourceDestinationPacketRatio,NotSourceDestinationPacketRatio,UsingBB_Tests,Check Usage,Used by Building Blocks,Used by Use Cases,Rule Name Contains UBA,Used BB or Use Cases Contains UBA,Not Used Tests,EventID
UBA : Create Offense,TRUE,FALSE,EVENT,101722,101722,admin,"and when the event QID is one of the following (104000010) Sense Offense Inject, (104000078) UBA Offense - User crossed risk threshold",,,,,,,,,,,,,,FALSE,TRUE,3,,,,,,,,"(104000010) Sense Offense Inject
(104000078) UBA Offense - User crossed risk threshold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event QID is one of the following (104000010) Sense Offense Inject, (104000078) UBA Offense - User crossed risk threshold",
UBA : Critical Systems Users Seen Update,TRUE,FALSE,EVENT,106772,106772,admin,"and when any of Destination IP are contained in any of Critical Assets - IP
and when the event context is Local to Local, Remote to Local
and when an event matches all of the following BB:CategoryDefinition: Authentication Success, UBA : Common Event Filters
and NOT when any of Destination IP is the key and any of Username is the value in any of Critical Systems Users Seen - AlphaNumeric (Ignore Case)","Updates the last seen value in the ""Critical Systems Users Seen"" reference collection for Destination IP/Username matches that already exist.",,,,,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,incSeverity 2,BB:CategoryDefinition: Authentication Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BB:CategoryDefinition: Authentication Success
UBA : Common Event Filters",,"Local to Local
Remote to Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when any of Destination IP are contained in any of Critical Assets - IP
and when the event context is Local to Local, Remote to Local
and when an event matches all of the following BB:CategoryDefinition: Authentication Success, UBA : Common Event Filters
and NOT when any of Destination IP is the key and any of Username is the value in any of Critical Systems Users Seen - AlphaNumeric (Ignore Case)",
UBA : D/DoS Attack Detected,FALSE,FALSE,EVENT,104622,111625,admin,"and when any of these BB:CategoryDefinition: DDoS Attack Events, BB:CategoryDefinition: Network DoS Attack, BB:CategoryDefinition: Service DoS with the same QID more than 3 times, across more than 0 destination IP within 5 minutes","Detects network Denial of Service (DoS) attacks by a user.

Before you enable the rule:
1. On the Admin tab, click UBA Settings, and then select the ""Search assets for username, when username is not available for event or flow data"" checkbox to search for user names in the asset table. The UBA app uses assets to look up a user for an IP address when no 2. Set up the ""Snort Open Source IDS"" log source.",,,,UBA : D/DoS Attack Detected,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:CategoryDefinition: DDoS Attack Events
BB:CategoryDefinition: Network DoS Attack
BB:CategoryDefinition: Service DoS with the same QID more than 3 times",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when any of these BB:CategoryDefinition: DDoS Attack Events, BB:CategoryDefinition: Network DoS Attack, BB:CategoryDefinition: Service DoS with the same QID more than 3 times, across more than 0 destination IP within 5 minutes",
UBA : Detect IOCs For Locky,FALSE,FALSE,EVENT,102122,111623,admin,"and NOT when the event(s) were detected by one or more of UBA : Trusted Log Source Group
and when an event matches any of the following UBA : BB : Detects Locky Using IP, UBA : BB : Detects Locky Using URL",Detects user computers that show Indicators of Compromise (IOCs) for Locky by using URLs or IPs that are populated from X-Force campaign feeds.,,,,UBA : Detect IOCs For Locky,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,UBA : Trusted Log Source Group,,,,,,,,"UBA : BB : Detects Locky Using IP
UBA : BB : Detects Locky Using URL",,,,,,,,,,,,,,,,,,,,,"UBA : BB : Detects Locky Using IP
UBA : BB : Detects Locky Using URL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and NOT when the event(s) were detected by one or more of UBA : Trusted Log Source Group
and when an event matches any of the following UBA : BB : Detects Locky Using IP, UBA : BB : Detects Locky Using URL",
UBA : Detect IOCs for WannaCry,FALSE,FALSE,EVENT,102172,111624,admin,"and NOT when the event(s) were detected by one or more of UBA : Trusted Log Source Group
and when an event matches any of the following UBA : BB : Detects WannaCry Using Hashes, UBA : BB : Detects WannaCry Using IP, UBA : BB : Detects WannaCry Using URL","Detects user computers that show Indicators of Compromise (IOCs) for WannaCry by using URLs, IPs, or hashes that are populated from X-Force campaign feeds.",,,,UBA : Detect IOCs for WannaCry,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,UBA : Trusted Log Source Group,,,,,,,,"UBA : BB : Detects WannaCry Using Hashes
UBA : BB : Detects WannaCry Using IP
UBA : BB : Detects WannaCry Using URL",,,,,,,,,,,,,,,,,,,,,"UBA : BB : Detects WannaCry Using Hashes
UBA : BB : Detects WannaCry Using IP
UBA : BB : Detects WannaCry Using URL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and NOT when the event(s) were detected by one or more of UBA : Trusted Log Source Group
and when an event matches any of the following UBA : BB : Detects WannaCry Using Hashes, UBA : BB : Detects WannaCry Using IP, UBA : BB : Detects WannaCry Using URL",
UBA : Detect Insecure Or Non-Standard Protocol,FALSE,FALSE,EVENT,108972,111627,admin,"and when an event matches all of the following BB:UBA : Common Event Filters
and when the event matches Username is not any of [anonymous or unknown]
and NOT when any of Destination Port match N/A
and when an event matches any of the following BB:UBA : Insecure Ports",Detects any user communicating over unauthorized protocols which are regarded as insecure or non-standard protocols. BB:UBA : Insecure Ports excludes all UBA allowed ports and custom authorized protocols listed in the UBA : Ports of Authorized Protocols reference set. Edit the UBA : Ports of Authorized Protocols reference set with any other ports allowed in your environment before enabling this rule.,,,,UBA : Detect Insecure Or Non-Standard Protocol,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:UBA : Common Event Filters
BB:UBA : Insecure Ports",,,,,,,,,,BB:UBA : Insecure Ports,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches all of the following BB:UBA : Common Event Filters
and when the event matches Username is not any of [anonymous or unknown]
and NOT when any of Destination Port match N/A
and when an event matches any of the following BB:UBA : Insecure Ports",
UBA : Detect Persistent SSH session,FALSE,FALSE,EVENT,108322,111842,admin,"and when an event matches any of the following BB:UBA : Common Event Filters
and when none of BB:UBA : SSH Session Closed match in 10 hour(s) after BB:UBA : SSH Session Opened match with the same Username, Destination IP, Source IP, SSH Process ID (custom)",Detects SSH sessions that are active for more than 10 hours.,,,,UBA : Detect Persistent SSH session,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:UBA : Common Event Filters
BB:UBA : SSH Session Closed match in 10 hour(s) after BB:UBA : SSH Session Opened match with the same Username",,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : Common Event Filters
and when none of BB:UBA : SSH Session Closed match in 10 hour(s) after BB:UBA : SSH Session Opened match with the same Username, Destination IP, Source IP, SSH Process ID (custom)",
UBA : Dormant Account Found (privileged),FALSE,FALSE,EVENT,103572,103572,admin,"and when the event(s) were detected by one or more of Anomaly Detection Engine
and when any of Username are contained in any of UBA : User Accounts, Privileged, Observed - AlphaNumeric (Ignore Case)
and when any of Event Name match UBA : User Has Gone Dormant (no activity anomaly rule)","Please ensure that ""UBA : User Has Gone Dormant (no activity anomaly rule)"" is enabled to activate this rule.

Indicates that a username's activity count has changed by greater than 80%. ""UBA : User Dormant Account Found (privileged)"" and ""UBA : User Has Gone Dormant (no activity anomaly rule)"" are intended to point out when a user has stopped producing activity for an extended period. This condition could indicate that the user no longer requires access as indicated by a long absence of activity associated with their username.

False alarms are possible for if a Username's activity drops to zero during the short interval period (14 days by default) and before zero has become the new baseline (28 days by default). These will not affect a user's risk score if the response frequency limit for  ""UBA : User Dormant Account Found (privileged)"" is set to a period of time equal to or greater than the long interval per Username.",,,,UBA : Dormant Account Found (privileged),FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Anomaly Detection Engine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UBA : User Accounts
Privileged
Observed - AlphaNumeric (Ignore Case)",,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Anomaly Detection Engine
and when any of Username are contained in any of UBA : User Accounts, Privileged, Observed - AlphaNumeric (Ignore Case)
and when any of Event Name match UBA : User Has Gone Dormant (no activity anomaly rule)",
UBA : Dormant Account Used,FALSE,FALSE,EVENT,103622,103622,admin,"and when an event matches any of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : User Accounts, Successful, Dormant - AlphaNumeric (Ignore Case)","Provides reporting functionality to indicate that a user successfully logged in after a dormant period.

The sensitivity of this rule, how soon it can fire after the user goes dormant, is governed by the time-to-live setting of ""UBA : User Accounts, Successful, Recent"".

Note : For best results, please wait 2 - 4 weeks before enabling both  ""UBA : Dormant Account Used"" and ""UBA : Username to User Accounts, Successful, Dormant"". This will allow the ""UBA : User Accounts, Successful, Observed"" and ""UBA : User Accounts, Successful, Recent"" reference sets to be populated and reduce the chances of prematurely triggering ""UBA : Dormant Account Used"".",,,,UBA : Dormant Account Used,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : Common Event Filters,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UBA : User Accounts
Successful
Dormant - AlphaNumeric (Ignore Case)",,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : User Accounts, Successful, Dormant - AlphaNumeric (Ignore Case)",
UBA : Executive Only Asset Accessed by Non-Executive User,FALSE,FALSE,EVENT,106122,111632,admin,"and when an event matches any of the following BB:CategoryDefinition: Authentication Success, BB:CategoryDefinition: Firewall or ACL Accept
and when an event matches all of the following UBA : Common Event Filters
and NOT when any of Username are contained in any of UBA : Executive Users - AlphaNumeric
and when any of Destination IP are contained in any of UBA : Executive Assets - IP","Detects when a non-executive user logs on to an asset that is for executive use only.
Two empty reference sets will be imported with this rule : ""UBA : Executive Users"" and ""UBA : Executive Assets"". Edit the reference sets to add or remove any accounts and IP addresses that are flagged from your environment. Enable this rule after configuring the reference sets.",,,,UBA : Executive Only Asset Accessed by Non-Executive User,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:CategoryDefinition: Authentication Success
BB:CategoryDefinition: Firewall or ACL Accept",,,,,,,,,,"BB:CategoryDefinition: Authentication Success
BB:CategoryDefinition: Firewall or ACL Accept",,,,,,,,,,,,,,,,,,,,,"BB:CategoryDefinition: Authentication Success
BB:CategoryDefinition: Firewall or ACL Accept",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBA : Executive Users - AlphaNumeric,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:CategoryDefinition: Authentication Success, BB:CategoryDefinition: Firewall or ACL Accept
and when an event matches all of the following UBA : Common Event Filters
and NOT when any of Username are contained in any of UBA : Executive Users - AlphaNumeric
and when any of Destination IP are contained in any of UBA : Executive Assets - IP",
UBA : Expired Account Used,FALSE,FALSE,EVENT,103772,111844,admin,"and when the event context is Local to Local, Remote to Local
and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following BB:CategoryDefinition: Authentication to Expired Account",Indicates that a user attempted to log in to an expired account on a local system. This rule might also suggest that an account was compromised.,,,,UBA : Expired Account Used,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,incSeverity 3,BB:CategoryDefinition: Authentication to Expired Account,,,,,,,,,,BB:CategoryDefinition: Authentication to Expired Account,,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,"Local to Local
Remote to Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event context is Local to Local, Remote to Local
and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following BB:CategoryDefinition: Authentication to Expired Account",
UBA : First Privilege Escalation,FALSE,FALSE,EVENT,103672,111843,admin,"and when an event matches any of the following UBA : Privileged User, First Time Privilege Use (logic)",Indicates when a user executes privileged access for the first time. This reporting rule can be disabled to allow the tracking of user behaviors for baselining purposes.,,,,UBA : First Privilege Escalation,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,"UBA : Privileged User
First Time Privilege Use (logic)",,,,,,,,,,,,,,,,,,,,,"UBA : Privileged User
First Time Privilege Use (logic)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following UBA : Privileged User, First Time Privilege Use (logic)",
UBA : High Risk User Access to Critical Asset,FALSE,FALSE,EVENT,105222,111634,admin,"and when an event matches any of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : High Risk Users - AlphaNumeric (Ignore Case)
and when an event matches any of the following BB:CategoryDefinition: Authentication Success
and when any of Destination IP are contained in any of Critical Assets - IP",Detects when a user involved in incidents (offenses) access to critical asset.,,,,UBA : High Risk User Access to Critical Asset,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:UBA : Common Event Filters
BB:CategoryDefinition: Authentication Success",,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBA : High Risk Users - AlphaNumeric (Ignore Case),,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : High Risk Users - AlphaNumeric (Ignore Case)
and when an event matches any of the following BB:CategoryDefinition: Authentication Success
and when any of Destination IP are contained in any of Critical Assets - IP",
UBA : Honeytoken Activity,FALSE,FALSE,EVENT,104572,111626,admin,"and when the event(s) were detected by one or more of UBA : Systems with Honeytoken Accounts
and when an event matches any of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : Honeytoken Accounts - AlphaNumeric (Ignore Case)",Detects activity using a Honeytoken account.,,,,UBA : Honeytoken Activity,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : Common Event Filters,UBA : Systems with Honeytoken Accounts,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBA : Honeytoken Accounts - AlphaNumeric (Ignore Case),,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of UBA : Systems with Honeytoken Accounts
and when an event matches any of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : Honeytoken Accounts - AlphaNumeric (Ignore Case)",
UBA : Internet Settings Modified,FALSE,FALSE,EVENT,108922,111845,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000844) Success Audit: A registry value was modified
and when an event matches all of the following UBA : Common Event Filters
and when the event matches RegistryObject (custom) contains any of \Software\Microsoft\Windows\CurrentVersion\Internet Settings
and when the event matches RegistryObject (custom) does not contain any of \Software\Microsoft\Windows\CurrentVersion\Internet Settings\Wpad",Detects modifications of internet settings on the system.,,,,UBA : Internet Settings Modified,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Microsoft Windows Security Event Log,,,,,(5000844) Success Audit: A registry value was modified,,,,,,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000844) Success Audit: A registry value was modified
and when an event matches all of the following UBA : Common Event Filters
and when the event matches RegistryObject (custom) contains any of \Software\Microsoft\Windows\CurrentVersion\Internet Settings
and when the event matches RegistryObject (custom) does not contain any of \Software\Microsoft\Windows\CurrentVersion\Internet Settings\Wpad",
UBA : Kerberos Account Mapping,FALSE,FALSE,EVENT,106872,111646,admin,"and when an event matches any of the following BB:UBA : Common Event Filters
and NOT when the source IP is one of the following 127.0.0.1
and NOT when any of AccountName (custom) are contained in any of UBA : Kerberos Account Name - AlphaNumeric
and when the event QID is one of the following (5000937) Success Audit: A Kerberos authentication ticket (TGT) was granted","Maps Kerberos ""User Account"" and ""IP"" address when a Kerberos authentication ticket (TGT) was granted at the first time. ",,UBA : Kerberos Account Name,AccountName,,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : Common Event Filters,,,,,,(5000937) Success Audit: A Kerberos authentication ticket (TGT) was granted,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,127.0.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : Common Event Filters
and NOT when the source IP is one of the following 127.0.0.1
and NOT when any of AccountName (custom) are contained in any of UBA : Kerberos Account Name - AlphaNumeric
and when the event QID is one of the following (5000937) Success Audit: A Kerberos authentication ticket (TGT) was granted",
UBA : Large Outbound Transfer by High Risk User,FALSE,FALSE,EVENT,101772,111631,admin,"and when an event matches all of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : High Risk Users - AlphaNumeric (Ignore Case)
and when the event matches BytesSent (custom) is greater than or equal to 200,000","Detects large outbound transfer by high risk user. Before enabling this rule, make sure the reference set ""UBA : High Risk User"" has data.",,,,UBA : Large Outbound Transfer by High Risk User,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBA : High Risk Users - AlphaNumeric (Ignore Case),,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches all of the following BB:UBA : Common Event Filters
and when any of Username are contained in any of UBA : High Risk Users - AlphaNumeric (Ignore Case)
and when the event matches BytesSent (custom) is greater than or equal to 200,000",
UBA : Malicious Process Detected,FALSE,FALSE,EVENT,110322,110322,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following Childless Process Launched/Spawned a Process, Detected a New Unseen Process Started with a System User Privileges, Detected a Remotely Executed Process over Multiple Hosts, Process Launched From a Shared Folder, Process Started from Unusual Directories (Recycle.bin, ..), System Process Started From Unusual Directory, Process Launched From Temp Directory, Abnormal Parent for a System Process, Detected a Suspicious Svchost Process",Detect processes indicating malicious behavior on Windows hosts.,,,,UBA : Malicious Process Detected,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Microsoft Windows Security Event Log,,,,,,,,,"Childless Process Launched/Spawned a Process
Detected a New Unseen Process Started with a System User Privileges
Detected a Remotely Executed Process over Multiple Hosts
Process Launched From a Shared Folder
Process Started from Unusual Directories (Recycle.bin
..)
System Process Started From Unusual Directory
Process Launched From Temp Directory
Abnormal Parent for a System Process
Detected a Suspicious Svchost Process",,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following Childless Process Launched/Spawned a Process, Detected a New Unseen Process Started with a System User Privileges, Detected a Remotely Executed Process over Multiple Hosts, Process Launched From a Shared Folder, Process Started from Unusual Directories (Recycle.bin, ..), System Process Started From Unusual Directory, Process Launched From Temp Directory, Abnormal Parent for a System Process, Detected a Suspicious Svchost Process",
UBA : Malware Activity - Registry Modified In Bulk,FALSE,FALSE,EVENT,108722,111846,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000488) Failure Audit: A registry value was modified, (5000844) Success Audit: A registry value was modified
and when an event matches all of the following UBA : Common Event Filters
and when at least 50 events are seen with the same Username, ProcessName (custom) and different RegistryObject (custom), RegistryObjectName (custom) in 1 minutes",Detects processes that modify multiple registry values in bulk within a shorter interval.,,,,UBA : Malware Activity - Registry Modified In Bulk,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Microsoft Windows Security Event Log,,,,,"(5000488) Failure Audit: A registry value was modified
(5000844) Success Audit: A registry value was modified",,,,,,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"with the same Username
ProcessName (custom) and different RegistryObject (custom)
RegistryObjectName (custom) in 1 minutes",,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000488) Failure Audit: A registry value was modified, (5000844) Success Audit: A registry value was modified
and when an event matches all of the following UBA : Common Event Filters
and when at least 50 events are seen with the same Username, ProcessName (custom) and different RegistryObject (custom), RegistryObjectName (custom) in 1 minutes",
UBA : Multiple Kerberos Authentication Failures from Same User,FALSE,FALSE,EVENT,105322,111628,admin,"and when an event matches any of the following BB:UBA : Kerberos Authentication Failures
and when BB:UBA : Kerberos Authentication Failures match at least 5 times with the same AccountName (custom) in 24 hour(s)","Detects 5 or more Kerberos authentication ticket failures from the same user within 24 hours.

Note: The username for Kerberos is Account Name there is no username in the payload, so use custom property “AccountName (custom)” to match. Before using this rule, make sure you have enabled ""Search assets for username, when username is not available on event or flow data"" in the UBA Settings page. Or install Log Source Extension to parse AccountName as Username.",,,,UBA : Multiple Kerberos Authentication Failures from Same User,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:UBA : Kerberos Authentication Failures
BB:UBA : Kerberos Authentication Failures match at least 5 times with the same AccountName (custom) in 24 hour(s)",,,,,,,,,,BB:UBA : Kerberos Authentication Failures,,,,,,,,,,,,,,,,,,,,,BB:UBA : Kerberos Authentication Failures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : Kerberos Authentication Failures
and when BB:UBA : Kerberos Authentication Failures match at least 5 times with the same AccountName (custom) in 24 hour(s)",
UBA : Multiple VPN Accounts Failed Login from Single IP,FALSE,FALSE,EVENT,105622,111847,admin,"and when an event matches any of the following BB:UBA : VPN Login Failed
and when any of Source IP are contained in any of UBA : Multiple VPN Accounts Failed Login from Single IP - IP","Detects any VPN account login failures from the ""UBA : Multiple VPN Accounts Failed Login from Single IP"" reference set.",,,,UBA : Multiple VPN Accounts Failed Login from Single IP,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : VPN Login Failed,,,,,,,,,,BB:UBA : VPN Login Failed,,,,,,,,,,,,,,,,,,,,,BB:UBA : VPN Login Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : VPN Login Failed
and when any of Source IP are contained in any of UBA : Multiple VPN Accounts Failed Login from Single IP - IP",
UBA : Multiple VPN Accounts Logged In from Single IP,FALSE,FALSE,EVENT,105522,111848,admin,"and when an event matches any of the following BB:UBA : VPN Login Successful
and when any of Source IP are contained in any of UBA : Multiple VPN Accounts Logged In From Single IP - IP","Detects when there are multiple account logins from the same source IP address.
Note: Before enabling this rule, make sure the rule ""UBA : Populate Multiple VPN Accounts Logged In from Single IP"" is enabled and the ""UBA : Multiple VPN Accounts Logged In from Single IP"" reference set has data.",,,,UBA : Multiple VPN Accounts Logged In from Single IP,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : VPN Login Successful,,,,,,,,,,BB:UBA : VPN Login Successful,,,,,,,,,,,,,,,,,,,,,BB:UBA : VPN Login Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : VPN Login Successful
and when any of Source IP are contained in any of UBA : Multiple VPN Accounts Logged In From Single IP - IP",
